BBOalert
1C1D1H,2C,Fit for !D
1C1D1N,2C,Fit for !D
1C1D1S,2C,Fit for !D
1C1D2C,Db,Fit for !D
1C,1D,5+!D; maybe light
1C1DDb,2C,Fit for !D
1C1D--,2C,Fit for !D
1C1H1N,2C,Fit for !H
1C1H1S,2C,Fit for !H
1C1H2C,Db,Fit for !H
1C,1H,5+!H; maybe light
1C1HDb,2C,Fit for !H
1C1H--,2C,Fit for !H
Error *001C1N2C=YYYYYYYC08Stayman|1C1N,2C,Stayman
1C--1N--2N--,3S,Trans -> 4!C
1C--1N--2N--3S--,4C,Relay
1C--1N--2N--3S--4C--,--,To play
1C--1N--2N--,4N,RKCB 14/03
1C--1N--2N--,--,To play
1C--1N--,2S,0-4-4-5; 0-4-5-4; 1-3-4-5; 1-3-5-4
1C--1N--,--,To play
1C--,1S,4+!S; 0-3!H
1C--1S--,1N,12-14HcP; bal
1C--1S--1N--,2C,Trans -> 2!D
1C--1S--1N--2C--,2D,Relay
1C--1S--1N--2C--2D--,2H,5+!SH; 0-1!H
1C--1S--1N--2C--2D--,2N,Balanced; Invite
1C--1S--1N--2C--2D--,2S,5+!S; 2!H
1C--1S--1N--2C--2D--,--,To play
1C--1S--1N--,2D,Any Game Force
1C--1S--1N--2D--,2H,3-4-3-3
1C--1S--1N--2D--,2N,2-4-2-5
1C--1S--1N--2D--,2S,3-4-2-3
1C--1S--1N--2D--,3C,2-2-4-5; 2-2-5-4
1C--1S--1N--2D--,3D,3-3-2-6
1C--1S--1N--2D--,3H,3-2-3-6
1C--1S--1N--2D--,3N,2-2-2-7
1C--1S--1N--2D--,3S,2-3-3-6
1C--1S--1N--,2N,Trans -> 3!C
1C--1S--1N--2N--,3C,Relay
1C--1S--1N--2N--3C--,3D,4+!D
1C--1S--1N--2N--3C--,--,To play
1C--1S--1N--,2S,6+!S; Signoff
1C--1S--1N--,3C,4+!C; Round
1C--1S--1N--,3D,4+!D; Round
1C--1S--,2C,6+!C; 1-suiter
1C--1S--,2D,5!D  +  5+!C
1C--1S--,2H,4+!H; unbal
1C--1S--2H--,2S,ASK distrib
1C--1S--2H--2S--,2N,4-4-1-4
1C--1S--2H--2S--,3C,0-4-4-5
1C--1S--2H--2S--,3D,0-4-5-4
1C--1S--2H--2S--,3H,5!H + 6!C
1C--1S--,2N,18-19HcP; bal
1C--1S--2N--,3C,Trans -> 3!D
1C--1S--2N--3C--,3D,Relay
1C--1S--2N--3C--3D--,3H,Exclusion RKCB in !C; 03/14
1C--1S--2N--3C--3D--,4D,Exclusion RKCB in !C; 03/14
1C--1S--2N--3C--3D--,--,To play
1C--1S--2N--,3D,Trans -> 3!H
1C--1S--2N--3D--,3H,Relay
1C--1S--2N--3D--3H--,--,To play
1C--1S--2N--,3H,Trans -> 3!S
1C--1S--2N--3H--,3S,Relay
1C--1S--2N--3H--3S--,--,To play
1C--1S--2N--,3N,Signoff
1C--1S--2N--,3S,Trans -> 4!C
1C--1S--2N--3S--,4C,Relay
1C--1S--2N--3S--4C--,--,To play
1C--1S--2N--,4N,RKCB 14/03
1C--1S--2N--,--,To play
1C--1S--,2S,4!S
1C--1S--2S--,2N,ASK distrib
1C--1S--2S--2N--,3C,12-14HcP; 0-1!D.  *4-4-1-4  *4-4-0-5
1C--1S--2S--2N--,3D,15+HcP; 0-1!D.  *4-4-1-4  *4-4-0-5
1C--1S--2S--2N--,3H,12-14HcP; 0!H.  *4-0-4-5  *4-0-5-4
1C--1S--2S--2N--,3N,15+HcP; 0!H.  *4-0-4-5  *4-0-5-4
1C--1S--2S--2N--,3S,12-14HcP; bal
1C--1S--2S--,--,To play
1C--,2C,Limit raise
1C--2C--,2D,*minimum; unbal   *16+HcP; 4-4-1-4
1C--2C--2D--,2H,ASK distrib
1C--2C--2D--2H--,2N,5+!C; 0-1!H
1C--2C--2D--2H--,2S,5+!C; 0-1!S
1C--2C--2D--2H--,3C,5+!C; 0-1!D
1C--2C--2D--2H--,3D,16+HcP; 4-4-1-4
1C--2C--,2H,Trans -> 2NT
1C--2C--2H--,2N,Relay
1C--2C--2H--2N--,--,To play
1C--2C--,2N,*12-14HcP; bal   *18-19HcP; bal
1C--2C--2N--,3C,Natural; Round
1C--2C--2N--,3D,Natural; Round
1C--2C--2N--,3H,0-1!H
1C--2C--2N--,3N,Signoff
1C--2C--2N--,3S,0-1!S
1C--2C--,2S,GF; balanced; maybe 6!C322
1C--2C--2S--,2N,Relay
1C--2C--2S--2N--,3C,6!C
1C--2C--2S--2N--3C--,3D,ASK distrib
1C--2C--2S--2N--3C--3D--,3H,3-2-3-6
1C--2C--2S--2N--3C--3D--,3N,3-3-2-6
1C--2C--2S--2N--3C--3D--,3S,2-3-3-6
1C--2C--2S--2N--,3D,2-2-4-5; 2-2-5-4
1C--2C--2S--2N--,3H,3-4-3-3
1C--2C--2S--2N--,3N,4-4-2-3
1C--2C--2S--2N--,3S,4-3-3-3
1C--2C--,3C,Please read chat#minimum; bal. 5-4 minors; either longest
1C--2C--,3D,16+HcP; 5+!C; 0-1!D
1C--2C--,3H,16+HcP; 5+!C; 0-1!H
1C--2C--,3N,16-18HcP; bal
1C--2C--3N--,4C,Natural; Round
1C--2C--3N--,4D,Natural; Round
1C--2C--3N--,4H,0-1!H
1C--2C--3N--,4N,RKCB in !C 14/03
1C--2C--3N--,4S,0-1!S
1C--2C--3N--,--,To play
1C--2C--,3S,16+HcP; 5+!C; 0-1!S
1C--,2D,4-8HcP; 5+!S  +  4+!H
1C--2D--,2H,Signoff
1C--2D--,2N,*MAJOR slam try   *minor signoff
1C--2D--2N--,3C,Relay
1C--2D--2N--3C--,3D,Signoff
1C--2D--2N--3C--,3H,4+!H
1C--2D--2N--3C--3H--,3N,minimum; 5-4-2-2
1C--2D--2N--3C--3H--3N--,4H,Signoff
1C--2D--2N--3C--3H--,4C,5-4-3-1
1C--2D--2N--3C--3H--,4D,5-4-1-3
1C--2D--2N--3C--3H--,4H,5!H
1C--2D--2N--3C--3H--4H--,4S,ASK distrib
1C--2D--2N--3C--3H--4H--4S--,4N,5-5-2-1
1C--2D--2N--3C--3H--4H--4S--,5C,5-5-1-2
1C--2D--2N--3C--3H--4H--4S--,5D,5-5-3-0
1C--2D--2N--3C--3H--4H--4S--,5H,5-5-0-3
1C--2D--2N--3C--3H--4H--,--,To play
1C--2D--2N--3C--3H--,4S,Please read chat#minor void  *5-4-4-0; 6-4-0-3  *5-4-0-4; 6-4-0-3
1C--2D--2N--3C--3H--4S--,4N,ASK distrib
1C--2D--2N--3C--3H--4S--4N--,5C,5-4-4-0; 6-4-3-0
1C--2D--2N--3C--3H--4S--4N--,5D,5-4-0-4; 6-4-0-3
1C--2D--2N--3C--3H--4S--,--,To play
1C--2D--2N--3C--,3S,3+!S
1C--2D--2N--3C--3S--,3N,minimum; 5-4-2-2
1C--2D--2N--3C--3S--3N--,4S,Signoff
1C--2D--2N--3C--3S--,4C,5-4-3-1
1C--2D--2N--3C--3S--,4D,5-4-1-3
1C--2D--2N--3C--3S--,4H,5!H
1C--2D--2N--3C--3S--4H--,4N,ASK distrib
1C--2D--2N--3C--3S--4H--4N--,5C,5-5-2-1
1C--2D--2N--3C--3S--4H--4N--,5D,5-5-1-2
1C--2D--2N--3C--3S--4H--4N--,5H,5-5-3-0
1C--2D--2N--3C--3S--4H--4N--,5S,5-5-0-3
1C--2D--2N--3C--3S--4H--,4S,Signoff
1C--2D--2N--3C--3S--,4S,Please read chat#minor void  *5-4-4-0; 6-4-3-0  *5-4-0-4; 6-4-0-3
1C--2D--2N--3C--3S--4S--,4N,ASK distrib
1C--2D--2N--3C--3S--4S--4N--,5C,5-4-4-0
1C--2D--2N--3C--3S--4S--4N--,5D,5-4-0-4
1C--2D--2N--3C--3S--4S--4N--,5H,6-4-3-0
1C--2D--2N--3C--3S--4S--4N--,5S,6-4-0-3
1C--2D--2N--3C--3S--4S--,--,To play
1C--2D--2N--3C--,--,To play
1C--2D--,2S,Signoff
1C--2D--,3C,ASK distrib
1C--2D--3C--,3D,5-4-1-3; 5-4-3-1
1C--2D--3C--3D--,3H,ASK distrib
1C--2D--3C--3D--3H--,3N,5-4-1-3
1C--2D--3C--3D--3H--,3S,5-4-3-1
1C--2D--3C--,3H,5!H
1C--2D--3C--3H--,3S,ASK distrib
1C--2D--3C--3H--3S--,3N,5-5-2-1
1C--2D--3C--3H--3S--,4C,5-5-1-2
1C--2D--3C--3H--3S--,4D,5-5-3-0
1C--2D--3C--3H--3S--,4H,5-5-0-3
1C--2D--3C--,3N,minimum; 5-4-2-2
1C--2D--3C--3N--,4H,Signoff
1C--2D--3C--3N--,4S,Signoff
1C--2D--3C--3N--,--,To play
1C--2D--3C--,3S,5+!S + minor void
1C--2D--3C--3S--,3N,ASK distrib
1C--2D--3C--3S--3N--,4C,5-4-4-0
1C--2D--3C--3S--3N--,4D,5-4-0-4
1C--2D--3C--3S--3N--,4H,6-4-3-0
1C--2D--3C--3S--3N--,4S,6-4-0-3
1C--2D--3C--3S--,4C,5-4-4-0
1C--2D--3C--3S--,4D,5-4-0-4
1C--2D--3C--3S--,4H,6-4-3-0
1C--2D--3C--3S--,4S,6-4-0-3
1C--2D--3C--,4C,6-4-2-1
1C--2D--3C--,4D,6-4-1-2
1C--2D--,3D,GF; 6+!C
1C--2D--3D--,3H,5!H
1C--2D--3D--3H--,3S,ASK distrib
1C--2D--3D--3H--3S--,3N,5-5-2-1
1C--2D--3D--3H--3S--,4C,5-5-1-2
1C--2D--3D--3H--3S--,4D,5-5-3-0
1C--2D--3D--3H--3S--,4H,5-5-0-3
1C--2D--3D--,3N,Signoff
1C--2D--3D--,3S,5+!S + minor void
1C--2D--3D--3S--,3N,ASK distrib
1C--2D--3D--3S--3N--,4C,5-4-4-0
1C--2D--3D--3S--3N--,4D,5-4-0-4
1C--2D--3D--3S--3N--,4H,6-4-3-0
1C--2D--3D--3S--3N--,4S,6-4-0-3
1C--2D--3D--,4C,5-4-3-1
1C--2D--3D--,4D,5-4-1-3
1C--2D--3D--,4H,6-4-2-1
1C--2D--3D--,4S,6-4-1-2
1C--2D--,3H,Preempt
1C--2D--,3N,Signoff
1C--2D--,3S,Preempt
1C--2D--,4H,Signoff
1C--2D--,4S,Signoff
1C--,2H,9-11HcPHcP; 5!S  +  4!H
1C--2H--,2N,*MAJOR slam try   *minor signoff
1C--2H--2N--,3C,Relay
1C--2H--2N--3C--,3D,Signoff
1C--2H--2N--3C--,3H,4+!H
1C--2H--2N--3C--3H--,3N,minimum; 5-4-2-2
1C--2H--2N--3C--3H--3N--,4H,Signoff
1C--2H--2N--3C--3H--,4C,5-4-3-1
1C--2H--2N--3C--3H--,4D,5-4-1-3
1C--2H--2N--3C--3H--,4H,5!H
1C--2H--2N--3C--3H--4H--,4S,ASK distrib
1C--2H--2N--3C--3H--4H--4S--,4N,5-5-2-1
1C--2H--2N--3C--3H--4H--4S--,5C,5-5-1-2
1C--2H--2N--3C--3H--4H--4S--,5D,5-5-3-0
1C--2H--2N--3C--3H--4H--4S--,5H,5-5-0-3
1C--2H--2N--3C--3H--4H--,--,To play
1C--2H--2N--3C--3H--,4S,Please read chat#minor void  *5-4-4-0; 6-4-0-3  *5-4-0-4; 6-4-0-3
1C--2H--2N--3C--3H--4S--,4N,ASK distrib
1C--2H--2N--3C--3H--4S--4N--,5C,5-4-4-0; 6-4-3-0
1C--2H--2N--3C--3H--4S--4N--,5D,5-4-0-4; 6-4-0-3
1C--2H--2N--3C--3H--4S--,--,To play
1C--2H--2N--3C--,3S,3+!S
1C--2H--2N--3C--3S--,3N,minimum; 5-4-2-2
1C--2H--2N--3C--3S--3N--,4S,Signoff
1C--2H--2N--3C--3S--,4C,5-4-3-1
1C--2H--2N--3C--3S--,4D,5-4-1-3
1C--2H--2N--3C--3S--,4H,5!H
1C--2H--2N--3C--3S--4H--,4N,ASK distrib
1C--2H--2N--3C--3S--4H--4N--,5C,5-5-2-1
1C--2H--2N--3C--3S--4H--4N--,5D,5-5-1-2
1C--2H--2N--3C--3S--4H--4N--,5H,5-5-3-0
1C--2H--2N--3C--3S--4H--4N--,5S,5-5-0-3
1C--2H--2N--3C--3S--4H--,4S,Signoff
1C--2H--2N--3C--3S--,4S,Please read chat#minor void  *5-4-4-0; 6-4-3-0  *5-4-0-4; 6-4-0-3
1C--2H--2N--3C--3S--4S--,4N,ASK distrib
1C--2H--2N--3C--3S--4S--4N--,5C,5-4-4-0
1C--2H--2N--3C--3S--4S--4N--,5D,5-4-0-4
1C--2H--2N--3C--3S--4S--4N--,5H,6-4-3-0
1C--2H--2N--3C--3S--4S--4N--,5S,6-4-0-3
1C--2H--2N--3C--3S--4S--,--,To play
1C--2H--2N--3C--,--,To play
1C--2H--,2S,Signoff
1C--2H--,3C,ASK distrib
1C--2H--3C--,3D,5-4-1-3; 5-4-3-1
1C--2H--3C--3D--,3H,ASK distrib
1C--2H--3C--3D--3H--,3N,5-4-1-3
1C--2H--3C--3D--3H--,3S,5-4-3-1
1C--2H--3C--,3H,5!H
1C--2H--3C--3H--,3S,ASK distrib
1C--2H--3C--3H--3S--,3N,5-5-2-1
1C--2H--3C--3H--3S--,4C,5-5-1-2
1C--2H--3C--3H--3S--,4D,5-5-3-0
1C--2H--3C--3H--3S--,4H,5-5-0-3
1C--2H--3C--,3N,minimum; 5-4-2-2
1C--2H--3C--3N--,4H,Signoff
1C--2H--3C--3N--,4S,Signoff
1C--2H--3C--3N--,--,To play
1C--2H--3C--,3S,5+!S + minor void
1C--2H--3C--3S--,3N,ASK distrib
1C--2H--3C--3S--3N--,4C,5-4-4-0
1C--2H--3C--3S--3N--,4D,5-4-0-4
1C--2H--3C--3S--3N--,4H,6-4-3-0
1C--2H--3C--3S--3N--,4S,6-4-0-3
1C--2H--3C--3S--,4C,5-4-4-0
1C--2H--3C--3S--,4D,5-4-0-4
1C--2H--3C--3S--,4H,6-4-3-0
1C--2H--3C--3S--,4S,6-4-0-3
1C--2H--3C--,4C,6-4-2-1
1C--2H--3C--,4D,6-4-1-2
1C--2H--,3D,GF; 6+!C
1C--2H--3D--,3H,5!H
1C--2H--3D--3H--,3S,ASK distrib
1C--2H--3D--3H--3S--,3N,5-5-2-1
1C--2H--3D--3H--3S--,4C,5-5-1-2
1C--2H--3D--3H--3S--,4D,5-5-3-0
1C--2H--3D--3H--3S--,4H,5-5-0-3
1C--2H--3D--,3N,Signoff
1C--2H--3D--,3S,5+!S + minor void
1C--2H--3D--3S--,3N,ASK distrib
1C--2H--3D--3S--3N--,4C,5-4-4-0
1C--2H--3D--3S--3N--,4D,5-4-0-4
1C--2H--3D--3S--3N--,4H,6-4-3-0
1C--2H--3D--3S--3N--,4S,6-4-0-3
1C--2H--3D--,4C,5-4-3-1
1C--2H--3D--,4D,5-4-1-3
1C--2H--3D--,4H,6-4-2-1
1C--2H--3D--,4S,6-4-1-2
1C--2H--,3H,Preempt
1C--2H--,3N,Signoff
1C--2H--,3S,Preempt
1C--2H--,4H,Signoff
1C--2H--,4S,Signoff
1C--2H--,--,To play
1C--,3C,Mixed raise
1D1H,1N,3+!H; Stop OK
1D1H,1S,5+!S
1D1H,2C,4+!C
1D1H,2D,4+!D
1D1H,2H,Weak !D raise
1D1H,Db,4!S
1D1N,2C,4+!D
1D1N,2D,!H + !S
1D1N,2H,5+!H
1D1N,2S,5+!S
1D1N,Db,4+!C
1D1S,1N,3+!S; Stop OK
1D1S,2C,4+!C
1D1S,2D,4+!D
1D1S,2H,5+!H
1D1S,2S,Weak !D raise
1D1S,Db,4!H
,1D,Please read chat#3-4 seat: 12+cP; (3)4+!D. All 4-4 minors. 3!D only with 4-4-3-2
1DDb,1H,4+!H
1DDb1H--,1N,12-14HcP; bal
1DDb1H--1N--,2C,Trans -> 2!D
1DDb1H--1N--2C--,2D,Relay
1DDb1H--1N--2C--2D--,2H,5+!H; 0-1!S
1DDb1H--1N--2C--2D--,2N,Balanced; Invite
1DDb1H--1N--2C--2D--,2S,5+!H; 2!S
1DDb1H--1N--2C--2D--,--,To play
1DDb1H--1N--,2D,Any Game Force
1DDb1H--1N--2D--,2H,4!H + 4!D
1DDb1H--1N--2D--,2N,4!H + 4!S
1DDb1H--1N--2D--,2S,4!S + 4!D
1DDb1H--1N--2D--,3C,5!D332
1DDb1H--1N--2D--3C--,3D,ASK distrib
1DDb1H--1N--2D--3C--3D--,3H,3-3-5-2
1DDb1H--1N--2D--3C--3D--,3N,2-3-5-3
1DDb1H--1N--2D--3C--3D--,3S,3-2-5-3
1DDb1H--1N--2D--,3D,4!C + 4!D
1DDb1H--1N--2D--,3H,2-4-5-2
1DDb1H--1N--2D--,3N,6+!D
1DDb1H--1N--2D--,3S,4-2-5-2
1DDb1H--1N--,2H,6+!H; Signoff
1DDb1H--1N--,2N,Trans -> 3!C
1DDb1H--1N--2N--,3C,Relay
1DDb1H--1N--2N--3C--,3D,4+!D; NF
1DDb1H--1N--2N--3C--,--,To play
1DDb1H--1N--,3C,4+!C
1DDb1H--1N--,3D,4+!D
1DDb1H--,1S,*4+!S  +  5+!D   *4-1-4-4
1DDb1H--1S--,1N,Balanced
1DDb1H--1S--,2C,ASK distrib
1DDb1H--1S--2C--,2D,11-14HcP
1DDb1H--1S--2C--2D--,2H,ASK distrib
1DDb1H--1S--2C--2D--2H--,2N,4-1-4-4
1DDb1H--1S--2C--2D--2H--,2S,5!S  +  6+!D
1DDb1H--1S--2C--2D--2H--,3C,4!S  +  6+!D
1DDb1H--1S--2C--2D--2H--,3D,4-3-5-1
1DDb1H--1S--2C--2D--2H--,3H,4-1-5-3
1DDb1H--1S--2C--,2H,4-3-5-1
1DDb1H--1S--2C--,2N,4-1-4-4
1DDb1H--1S--2C--,2S,4-1-5-3
1DDb1H--1S--2C--,3C,4!S + 6+!D
1DDb1H--1S--2C--,3D,5!S + 6+!D
1DDb1H--,2D,6+!D; 1-suiter
1DDb1H--,2H,4!H
1DDb1H--,2N,18-19HcP; bal
1DDb1H--2N--,3C,Trans -> 3!D
1DDb1H--2N--3C--,3D,Relay
1DDb1H--2N--3C--3D--,3S,Exclusion RKCB in !D; 03/14
1DDb1H--2N--3C--3D--,4C,Exclusion RKCB in !D; 03/14
1DDb1H--2N--3C--3D--,4H,Signoff
1DDb1H--2N--3C--3D--,--,To play
1DDb1H--2N--,3D,Trans -> 3!H
1DDb1H--2N--3D--,3H,Relay
1DDb1H--2N--3D--3H--,--,To play
1DDb1H--2N--,3H,Trans -> 3!S
1DDb1H--2N--3H--,3S,Relay
1DDb1H--2N--3H--3S--,--,To play
1DDb1H--2N--,3N,Signoff
1DDb1H--2N--,3S,Trans -> 4!C
1DDb1H--2N--3S--,4C,Relay
1DDb1H--2N--3S--4C--,--,To play
1DDb1H--2N--,4N,RKCB 14/03
1DDb1H--2N--,--,To play
1DDb1H--,2S,4-4-5-0
1DDb,1N,6-11HcP; bal
1DDb1N--,2C,12-14HcP; bal
1DDb1N--2C--,2N,Signoff
1DDb1N--2C--,3N,Signoff
1DDb1N--,2D,1-4-4-4
1DDb1N--,2H,4-1-4-4
1DDb1N--,2S,4-4-4-1
1DDb1N--,--,To play
1DDb,1S,4+!S; 0-3!h
1DDb1S--,1N,12-14HcP; bal
1DDb1S--1N--,2C,Trans -> 2!D
1DDb1S--1N--2C--,2D,Relay
1DDb1S--1N--2C--2D--,2H,5+!H; 0-1!S
1DDb1S--1N--2C--2D--,2N,Balanced; Invite
1DDb1S--1N--2C--2D--,2S,5+!H; 2!S
1DDb1S--1N--2C--2D--,--,To play
1DDb1S--1N--,2D,Any Game Force
1DDb1S--1N--2D--,2H,4!H + 4!D
1DDb1S--1N--2D--,2N,4!H + 4!S
1DDb1S--1N--2D--,2S,4!S + 4!D
1DDb1S--1N--2D--,3C,5!D332
1DDb1S--1N--2D--3C--,3D,ASK distrib
1DDb1S--1N--2D--3C--3D--,3H,3-3-5-2
1DDb1S--1N--2D--3C--3D--,3N,2-3-5-3
1DDb1S--1N--2D--3C--3D--,3S,3-2-5-3
1DDb1S--1N--2D--,3D,4!C + 4!D
1DDb1S--1N--2D--,3H,2-4-5-2
1DDb1S--1N--2D--,3N,6+!D
1DDb1S--1N--2D--,3S,4-2-5-2
1DDb1S--1N--,2N,Trans -> 3!C
1DDb1S--1N--2N--,3C,Relay
1DDb1S--1N--2N--3C--,3D,4+!D; NF
1DDb1S--1N--2N--3C--,--,To play
1DDb1S--1N--,2S,6+!S; Signoff
1DDb1S--1N--,3C,4+!C
1DDb1S--1N--,3D,4+!D
1DDb1S--,2D,6+!D; 1-suiter
1DDb1S--,2H,4!H; unbal
1DDb1S--2H--,2S,ASK distrib
1DDb1S--2H--2S--,2N,4-4-4-1; 4-4-5-0
1DDb1S--2H--2S--,3C,1-4-4-4
1DDb1S--2H--2S--,3D,3-4-5-1
1DDb1S--2H--2S--,3H,1-4-5-3
1DDb1S--,2N,18-19HcP; bal
1DDb1S--2N--,3C,Trans -> 3!D
1DDb1S--2N--3C--,3D,Relay
1DDb1S--2N--3C--3D--,3H,Exclusion RKCB in !D; 03/14
1DDb1S--2N--3C--3D--,4C,Exclusion RKCB in !D; 03/14
1DDb1S--2N--3C--3D--,4S,Signoff
1DDb1S--2N--3C--3D--,--,To play
1DDb1S--2N--,3D,Trans -> 3!H
1DDb1S--2N--3D--,3H,Relay
1DDb1S--2N--3D--3H--,--,To play
1DDb1S--2N--,3H,Trans -> 3!S
1DDb1S--2N--3H--,3S,Relay
1DDb1S--2N--3H--3S--,--,To play
1DDb1S--2N--,3N,Signoff
1DDb1S--2N--,3S,Trans -> 4!C
1DDb1S--2N--3S--,4C,Relay
1DDb1S--2N--3S--4C--,--,To play
1DDb1S--2N--,4N,RKCB 14/03
1DDb1S--2N--,--,To play
1DDb1S--,2S,4!S; unbal
1DDb1S--2S--,2N,ASK distrib
1DDb1S--2S--2N--,3C,4-4-4-1; 4-4-5-0
1DDb1S--2S--2N--,3D,4-1-4-4
1DDb1S--2S--2N--,3H,4-3-5-1
1DDb1S--2S--2N--,3S,4-1-5-3
1DDb,2D,Limit raise
1DDb2D--,2H,* minimum; unbal   * 16+HcP; 3-suiter
1DDb2D--2H--,2S,ASK distrib
1DDb2D--2H--2S--,2N,5+!D; 0-1!H
1DDb2D--2H--2S--,3C,5+!D; 0-1!C
1DDb2D--2H--2S--,3D,5+!D; 0-1!S
1DDb2D--2H--2S--,3H,16+HcP; 4-4-4-1
1DDb2D--2H--2S--,3N,16+HcP; 1-4-4-4
1DDb2D--2H--2S--,3S,16+HcP; 4-1-4-4
1DDb2D--,2N,*12-14HcP; bal   *18-19HcP; bal
1DDb2D--2N--,3C,5+!C; Round
1DDb2D--2N--,3D,5+!D; Round
1DDb2D--2N--,3H,4+!D; 0-1!H
1DDb2D--2N--,3N,Signoff
1DDb2D--2N--,3S,4+!D; 0-1!S
1DDb2D--,2S,Trans -> 2NT
1DDb2D--2S--,2N,Relay
1DDb2D--2S--2N--,--,To play
1DDb2D--,3C,Game Force; maybe 6!D322
1DDb2D--3C--,3D,Relay
1DDb2D--3C--3D--,3H,2-4-5-2
1DDb2D--3C--3D--,3N,6+!D
1DDb2D--3C--3D--,3S,4-2-5-2
1DDb2D--,3D,minimum; bal. 4-4 minors
1DDb2D--,3H,16+HcP; 5+!D; 0-1!H
1DDb2D--,3N,16+HcP; 5+!D; 0-1!C
1DDb2D--,3S,16+HcP; 5+!D; 0-1!S
1DDb2D--,4C,16+HcP; 5+!D; 0-1!C
1DDb,2H,4-8HcP; 5+!S  +  4+!H
1DDb2H--,2N,*MAJOR slam try   *minor signoff
1DDb2H--2N--,3C,Relay
1DDb2H--2N--3C--,3D,Signoff
1DDb2H--2N--3C--,3H,4+!H
1DDb2H--2N--3C--3H--,3N,minimum; 5-4-2-2
1DDb2H--2N--3C--3H--3N--,4H,Signoff
1DDb2H--2N--3C--3H--,4C,5-4-3-1
1DDb2H--2N--3C--3H--,4D,5-4-1-3
1DDb2H--2N--3C--3H--,4H,5!H
1DDb2H--2N--3C--3H--4H--,4S,ASK distrib
1DDb2H--2N--3C--3H--4H--4S--,4N,5-5-2-1
1DDb2H--2N--3C--3H--4H--4S--,5C,5-5-1-2
1DDb2H--2N--3C--3H--4H--4S--,5D,5-5-3-0
1DDb2H--2N--3C--3H--4H--4S--,5H,5-5-0-3
1DDb2H--2N--3C--3H--4H--,--,To play
1DDb2H--2N--3C--3H--,4S,Please read chat#minor void  *5-4-4-0; 6-4-0-3  *5-4-0-4; 6-4-0-3
1DDb2H--2N--3C--3H--4S--,4N,ASK distrib
1DDb2H--2N--3C--3H--4S--4N--,5C,5-4-4-0; 6-4-3-0
1DDb2H--2N--3C--3H--4S--4N--,5D,5-4-0-4; 6-4-0-3
1DDb2H--2N--3C--3H--4S--,--,To play
1DDb2H--2N--3C--,3S,3+!S
1DDb2H--2N--3C--3S--,3N,minimum; 5-4-2-2
1DDb2H--2N--3C--3S--3N--,4S,Signoff
1DDb2H--2N--3C--3S--,4C,5-4-3-1
1DDb2H--2N--3C--3S--,4D,5-4-1-3
1DDb2H--2N--3C--3S--,4H,5!H
1DDb2H--2N--3C--3S--4H--,4N,ASK distrib
1DDb2H--2N--3C--3S--4H--4N--,5C,5-5-2-1
1DDb2H--2N--3C--3S--4H--4N--,5D,5-5-1-2
1DDb2H--2N--3C--3S--4H--4N--,5H,5-5-3-0
1DDb2H--2N--3C--3S--4H--4N--,5S,5-5-0-3
1DDb2H--2N--3C--3S--4H--,4S,Signoff
1DDb2H--2N--3C--3S--,4S,Please read chat#minor void  *5-4-4-0; 6-4-3-0  *5-4-0-4; 6-4-0-3
1DDb2H--2N--3C--3S--4S--,4N,ASK distrib
1DDb2H--2N--3C--3S--4S--4N--,5C,5-4-4-0
1DDb2H--2N--3C--3S--4S--4N--,5D,5-4-0-4
1DDb2H--2N--3C--3S--4S--4N--,5H,6-4-3-0
1DDb2H--2N--3C--3S--4S--4N--,5S,6-4-0-3
1DDb2H--2N--3C--3S--4S--,--,To play
1DDb2H--2N--3C--,--,To play
1DDb2H--,2S,Signoff
1DDb2H--,3C,ASK distrib
1DDb2H--3C--,3D,5-4-1-3; 5-4-3-1
1DDb2H--3C--3D--,3H,ASK distrib
1DDb2H--3C--3D--3H--,3N,5-4-1-3
1DDb2H--3C--3D--3H--,3S,5-4-3-1
1DDb2H--3C--,3H,5!H
1DDb2H--3C--3H--,3S,ASK distrib
1DDb2H--3C--3H--3S--,3N,5-5-2-1
1DDb2H--3C--3H--3S--,4C,5-5-1-2
1DDb2H--3C--3H--3S--,4D,5-5-3-0
1DDb2H--3C--3H--3S--,4H,5-5-0-3
1DDb2H--3C--,3N,minimum; 5-4-2-2
1DDb2H--3C--3N--,4H,Signoff
1DDb2H--3C--3N--,4S,Signoff
1DDb2H--3C--3N--,--,To play
1DDb2H--3C--,3S,5+!S + minor void
1DDb2H--3C--3S--,3N,ASK distrib
1DDb2H--3C--3S--3N--,4C,5-4-4-0
1DDb2H--3C--3S--3N--,4D,5-4-0-4
1DDb2H--3C--3S--3N--,4H,6-4-3-0
1DDb2H--3C--3S--3N--,4S,6-4-0-3
1DDb2H--3C--3S--,4C,5-4-4-0
1DDb2H--3C--3S--,4D,5-4-0-4
1DDb2H--3C--3S--,4H,6-4-3-0
1DDb2H--3C--3S--,4S,6-4-0-3
1DDb2H--3C--,4C,6-4-2-1
1DDb2H--3C--,4D,6-4-1-2
1DDb2H--,3D,GF; 6+!D
1DDb2H--3D--,3H,5!H
1DDb2H--3D--3H--,3S,ASK distrib
1DDb2H--3D--3H--3S--,3N,5-5-2-1
1DDb2H--3D--3H--3S--,4C,5-5-1-2
1DDb2H--3D--3H--3S--,4D,5-5-3-0
1DDb2H--3D--3H--3S--,4H,5-5-0-3
